year,player_id,player_name,team,base_price_lakh,final_price_lakh,role,nationality,status,acquisition_type,source
2025,P0658,Rovman Powell,KKR,150.0,150.0,Batsman,,SOLD,auction,auction_2025
2025,P0759,Simarjeet Singh,SRH,30.0,150.0,Bowler,,SOLD,auction,auction_2025
2025,P0090,Arshad Khan,GT,30.0,130.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0266,Gurnoor Brar,GT,30.0,130.0,Bowler,,SOLD,auction,auction_2025
2025,P0004,Aaron Hardie,PBKS,125.0,125.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0034,Akash Madhwal,RR,30.0,120.0,Bowler,,SOLD,auction,auction_2025
2025,P0240,Eshan Malinga,SRH,30.0,120.0,Bowler,,SOLD,auction,auction_2025
2025,P0837,Vijay Shankar,CSK,30.0,120.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0823,Vaibhav Suryavanshi,RR,30.0,110.00000000000001,Batsman,,SOLD,auction,auction_2025
2025,P0156,Brydon Carse,SRH,100.0,100.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0323,Jaydev Unadkat,SRH,100.0,100.0,Bowler,,SOLD,auction,auction_2025
2025,P0411,Lungi Ngidi,RCB,100.0,100.0,Bowler,,SOLD,auction,auction_2025
2025,P0662,Ryan Rickelton,MI,100.0,100.0,Batsman,,SOLD,auction,auction_2025
2025,P0683,Sameer Rizvi,DC,30.0,95.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0850,Vishnu Vinod,PBKS,30.0,95.0,Batsman,,SOLD,auction,auction_2025
2025,P0384,Kuldeep Sen,PBKS,75.0,80.0,Bowler,,SOLD,auction,auction_2025
2025,P0703,Shubham Dubey,RR,30.0,80.0,Batsman,,SOLD,auction,auction_2025
2025,P0866,Xavier Bartlett,PBKS,75.0,80.0,Bowler,,SOLD,auction,auction_2025
2025,P0231,Donovan Ferreira,DC,75.0,75.0,Batsman,,SOLD,auction,auction_2025
2025,P0233,Dushmantha Chameera,DC,75.0,75.0,Bowler,,SOLD,auction,auction_2025
2025,P0294,Ishant Sharma,GT,75.0,75.0,Bowler,,SOLD,auction,auction_2025
2025,P0321,Jayant Yadav,GT,75.0,75.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0356,Kamindu Mendis,SRH,75.0,75.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0364,Karim Janat,GT,75.0,75.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0406,Lizaad Williams,MI,75.0,75.0,Bowler,,SOLD,auction,auction_2025
2025,P0429,Manimaran Siddharth,LSG,30.0,75.0,Bowler,,SOLD,auction,auction_2025
2025,P0430,Manish Pandey,KKR,75.0,75.0,Batsman,,SOLD,auction,auction_2025
2025,P0449,Matthew Breetzke,LSG,75.0,75.0,Batsman,,SOLD,auction,auction_2025
2025,P0638,Reece Topley,MI,75.0,75.0,Bowler,,SOLD,auction,auction_2025
2025,P0722,Shamar Joseph,LSG,75.0,75.0,Bowler,,SOLD,auction,auction_2025
2025,P0816,Umran Malik,KKR,75.0,75.0,Bowler,,SOLD,auction,auction_2025
2025,P0388,Kumar Kushagra,GT,30.0,65.0,Batsman,,SOLD,auction,auction_2025
2025,P0651,Robin Minz,MI,30.0,65.0,Batsman,,SOLD,auction,auction_2025
2025,P0825,Vansh Bedi,CSK,30.0,55.00000000000001,Batsman,,SOLD,auction,auction_2025
2025,P0362,Karn Sharma,MI,50.0,50.0,Bowler,,SOLD,auction,auction_2025
2025,P0366,Karun Nair,DC,30.0,50.0,Batsman,,SOLD,auction,auction_2025
2025,P0785,Swapnil Singh,RCB,30.0,50.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0843,Vipraj Nigam,DC,30.0,50.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0084,Anukul Roy,KKR,30.0,40.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0418,Madhav Tiwari,DC,30.0,40.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0883,Zeeshan Ansari,SRH,30.0,40.0,Bowler,,SOLD,auction,auction_2025
2025,P0875,Yudhvir Singh,RR,30.0,35.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0012,Abhinandan Singh,RCB,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0030,Ajay Mandal,DC,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0036,Akash Singh,LSG,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0068,Aniket Verma,SRH,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0083,Anuj Rawat,GT,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0087,Arjun Tendulkar,MI,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0092,Arshin Kulkarni,LSG,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0094,Aryan Juyal,LSG,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0099,Ashok Sharma,RR,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0102,Ashwani Kumar,MI,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0108,Atharva Taide,SRH,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0138,Bevon Jacobs,MI,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0157,C Andre Siddarth,CSK,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0197,Darshan Nalkande,DC,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0219,Digvesh Singh,LSG,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0270,Harnoor Singh,PBKS,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0284,Himmat Singh,LSG,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0357,Kamlesh Nagarkoti,CSK,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0379,Krishnan Shrijith,MI,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0386,Kulwant Khejroliya,GT,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0387,Kumar Kartikeya,RR,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0390,Kunal Singh Rathore,RR,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0412,Luvnith Sisodia,KKR,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0425,Manav Suthar,GT,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0433,Manoj Bhandage,RCB,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0437,Manvanth Kumar,DC,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0456,Mayank Markande,KKR,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0483,Mohit Rathee,RCB,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0495,Mukesh Choudhary,CSK,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0503,Musheer Khan,PBKS,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0530,Nishant Sindhu,GT,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0575,Praveen Dubey,PBKS,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0584,Prince Yadav,LSG,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0593,Pyla Avinash,PBKS,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0611,Raj Bawa,MI,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0619,Rajvardhan Hangargekar,LSG,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0621,Ramakrishna Ghosh,CSK,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0666,Sachin Baby,SRH,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0701,Satyanarayana Raju,MI,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0719,Shaik Rasheed,CSK,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0745,Shreyas Gopal,CSK,30.0,30.0,Bowler,,SOLD,auction,auction_2025
2025,P0780,Suryansh Shedge,PBKS,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0787,Swastik Chikara,RCB,30.0,30.0,Batsman,,SOLD,auction,auction_2025
2025,P0810,Tripurana Vijay,DC,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0835,Vignesh Puthur,MI,30.0,30.0,All-Rounder,,SOLD,auction,auction_2025
2026,P0161,Cameron Green,KKR,,2520.0,Unknown,Overseas,SOLD,auction,wikipedia_2026
2026,P0447,Matheesha Pathirana,KKR,,1800.0,Unknown,Overseas,SOLD,auction,wikipedia_2026
2026,P0362,Kartik Sharma,CSK,,1420.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0572,Prashant Veer,CSK,,1420.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0404,Liam Livingstone,SRH,,1300.0,Unknown,Overseas,SOLD,auction,wikipedia_2026
2026,P0504,Mustafizur Rahman,KKR,,920.0,Bowler,Overseas,SOLD,auction,wikipedia_2026
2026,P0343,Josh Inglis,LSG,,860.0,Wicket-Keeper,Overseas,SOLD,auction,wikipedia_2026
2026,P0110,Auqib Nabi,DC,,840.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0630,Ravi Bishnoi,RR,,720.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0315,Jason Holder,GT,,700.0,All-Rounder,Overseas,SOLD,auction,wikipedia_2026
2026,P0830,Venkatesh Iyer,RCB,,700.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0427,Mangesh Yadav,RCB,,520.0,All-Rounder,Indian,SOLD,auction,wikipedia_2026
2026,P0606,Rahul Chahar,CSK,,520.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0132,Ben Dwarshuis,PBKS,,440.0,All-Rounder,Overseas,SOLD,auction,wikipedia_2026
2026,P0553,Pathum Nissanka,DC,,400.0,Batsman,Overseas,SOLD,auction,wikipedia_2026
2026,P0184,Cooper Connolly,PBKS,,300.0,All-Rounder,Overseas,SOLD,auction,wikipedia_2026
2026,P0299,Jack Edwards,SRH,,300.0,All-Rounder,Overseas,SOLD,auction,wikipedia_2026
2026,P0798,Tejasvi Singh,KKR,,300.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0495,Mukul Choudhary,LSG,,260.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0021,Adam Milne,RR,,240.0,Bowler,Overseas,SOLD,auction,wikipedia_2026
2026,P0044,Akshat Raghuwanshi,LSG,,220.0,Batsman,Indian,SOLD,auction,wikipedia_2026
2026,P0038,Akeal Hosein,CSK,,200.0,Unknown,Overseas,SOLD,auction,wikipedia_2026
2026,P0079,Anrich Nortje,LSG,,200.0,Unknown,Overseas,SOLD,auction,wikipedia_2026
2026,P0130,Ben Duckett,DC,,200.0,Unknown,Overseas,SOLD,auction,wikipedia_2026
2026,P0201,David Miller,DC,,200.0,Unknown,Overseas,SOLD,auction,wikipedia_2026
2026,P0248,Finn Allen,KKR,,200.0,Unknown,Overseas,SOLD,auction,wikipedia_2026
2026,P0301,Jacob Duffy,RCB,,200.0,Unknown,Overseas,SOLD,auction,wikipedia_2026
2026,P0395,Kyle Jamieson,DC,,200.0,Bowler,Overseas,SOLD,auction,wikipedia_2026
2026,P0411,Lungi Ngidi,DC,,200.0,Bowler,Overseas,SOLD,auction,wikipedia_2026
2026,P0448,Matt Henry,CSK,,200.0,Unknown,Overseas,SOLD,auction,wikipedia_2026
2026,P0601,Rachin Ravindra,KKR,,200.0,Unknown,Overseas,SOLD,auction,wikipedia_2026
2026,P0805,Tom Banton,GT,,200.0,Wicket-Keeper,Overseas,SOLD,auction,wikipedia_2026
2026,P0854,Wanindu Hasaranga,LSG,,200.0,Unknown,Overseas,SOLD,auction,wikipedia_2026
2026,P0452,Matthew Short,CSK,,150.0,All-Rounder,Overseas,SOLD,auction,wikipedia_2026
2026,P0678,Salil Arora,SRH,,150.0,Wicket-Keeper,Indian,SOLD,auction,wikipedia_2026
2026,P0802,Tim Seifert,KKR,,150.0,Wicket-Keeper,Overseas,SOLD,auction,wikipedia_2026
2026,P0033,Akash Deep,KKR,,100.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0512,Naman Tiwari,LSG,,100.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0595,Quinton de Kock,MI,,100.0,Unknown,Overseas,SOLD,auction,wikipedia_2026
2026,P0634,Ravi Singh,RR,,95.0,Wicket-Keeper,Indian,SOLD,auction,wikipedia_2026
2026,P0099,Ashok Sharma,GT,,90.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0782,Sushant Mishra,RR,,90.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0340,Jordan Cox,RCB,,75.0,Wicket-Keeper,Overseas,SOLD,auction,wikipedia_2026
2026,P0384,Kuldeep Sen,RR,,75.0,Bowler,Indian,SOLD,auction,wikipedia_2026
2026,P0409,Luke Wood,GT,,75.0,Bowler,Overseas,SOLD,auction,wikipedia_2026
2026,P0587,Prithvi Shaw,DC,,75.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0604,Rahul Tripathi,KKR,,75.0,Batsman,Indian,SOLD,auction,wikipedia_2026
2026,P0697,Sarfaraz Khan,CSK,,75.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0740,Shivam Mavi,SRH,,75.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0882,Zak Foulkes,CSK,,75.0,All-Rounder,Overseas,SOLD,auction,wikipedia_2026
2026,P0054,Aman Khan,CSK,,40.0,All-Rounder,Indian,SOLD,auction,wikipedia_2026
2026,P0055,Aman Rao,RR,,30.0,Batsman,Indian,SOLD,auction,wikipedia_2026
2026,P0058,Amit Kumar,SRH,,30.0,Bowler,Indian,SOLD,auction,wikipedia_2026
2026,P0107,Atharva Ankolekar,MI,,30.0,All-Rounder,Indian,SOLD,auction,wikipedia_2026
2026,P0155,Brijesh Sharma,RR,,30.0,Bowler,Indian,SOLD,auction,wikipedia_2026
2026,P0187,Daksh Kamra,KKR,,30.0,All-Rounder,Indian,SOLD,auction,wikipedia_2026
2026,P0192,Danish Malewar,MI,,30.0,Batsman,Indian,SOLD,auction,wikipedia_2026
2026,P0360,Kanishk Chouhan,RCB,,30.0,All-Rounder,Indian,SOLD,auction,wikipedia_2026
2026,P0365,Kartik Tyagi,KKR,,30.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0378,Krains Fuletra,SRH,,30.0,All-Rounder,Indian,SOLD,auction,wikipedia_2026
2026,P0457,Mayank Rawat,MI,,30.0,All-Rounder,Indian,SOLD,auction,wikipedia_2026
2026,P0475,Mohammed Izhar,MI,,30.0,Bowler,Indian,SOLD,auction,wikipedia_2026
2026,P0540,Onkar Tarmale,SRH,,30.0,Bowler,Indian,SOLD,auction,wikipedia_2026
2026,P0565,Praful Hinge,SRH,,30.0,Bowler,Indian,SOLD,auction,wikipedia_2026
2026,P0571,Prashant Solanki,KKR,,30.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0575,Praveen Dubey,PBKS,,30.0,Bowler,Indian,SOLD,auction,wikipedia_2026
2026,P0585,Prithvi Raj,GT,,30.0,Bowler,Indian,SOLD,auction,wikipedia_2026
2026,P0673,Sahil Parekh,DC,,30.0,Batsman,Indian,SOLD,auction,wikipedia_2026
2026,P0677,Sakib Hussain,SRH,,30.0,Bowler,Indian,SOLD,auction,wikipedia_2026
2026,P0699,Sarthak Ranjan,KKR,,30.0,All-Rounder,Indian,SOLD,auction,wikipedia_2026
2026,P0700,Satvik Deswal,RCB,,30.0,All-Rounder,Indian,SOLD,auction,wikipedia_2026
2026,P0741,Shivang Kumar,SRH,,30.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0833,Vicky Ostwal,RCB,,30.0,All-Rounder,Indian,SOLD,auction,wikipedia_2026
2026,P0835,Vignesh Puthur,RR,,30.0,Unknown,Indian,SOLD,auction,wikipedia_2026
2026,P0836,Vihaan Malhotra,RCB,,30.0,All-Rounder,Indian,SOLD,auction,wikipedia_2026
2026,P0848,Vishal Nishad,PBKS,,30.0,All-Rounder,Indian,SOLD,auction,wikipedia_2026
2026,P0869,Yash Raj Punja,RR,,30.0,Unknown,Indian,SOLD,auction,wikipedia_2026
